"","date","tmin","year","month","day","wy","yd","wyd","tmax","tmean","location"
"20119",2073-01-30,9.0395,2073,1,30,2073,30,122,20.5291,14.7843,"Santa Barbara"
"20120",2073-01-31,7.4932,2073,1,31,2073,31,123,23.3611,15.42715,"Santa Barbara"
"20121",2073-02-01,6.9453,2073,2,1,2073,32,124,24.2833,15.6143,"Santa Barbara"
"20122",2073-02-02,7.9557,2073,2,2,2073,33,125,22.4334,15.19455,"Santa Barbara"
"20123",2073-02-03,6.5931,2073,2,3,2073,34,126,22.6203,14.6067,"Santa Barbara"
"20124",2073-02-04,7.193,2073,2,4,2073,35,127,24.8944,16.0437,"Santa Barbara"
"20125",2073-02-05,7.0656,2073,2,5,2073,36,128,22.8073,14.93645,"Santa Barbara"
"20126",2073-02-06,8.6348,2073,2,6,2073,37,129,21.68,15.1574,"Santa Barbara"
"20127",2073-02-07,9.7276,2073,2,7,2073,38,130,23.7079,16.71775,"Santa Barbara"
"20128",2073-02-08,10.0557,2073,2,8,2073,39,131,22.2239,16.1398,"Santa Barbara"
"20129",2073-02-09,13.3006,2073,2,9,2073,40,132,21.2217,17.26115,"Santa Barbara"
"20130",2073-02-10,7.5256,2073,2,10,2073,41,133,18.6848,13.1052,"Santa Barbara"
"20131",2073-02-11,8.597,2073,2,11,2073,42,134,15.6143,12.10565,"Santa Barbara"
"20132",2073-02-12,4.0665,2073,2,12,2073,43,135,18.4879,11.2772,"Santa Barbara"
"20133",2073-02-13,7.2266,2073,2,13,2073,44,136,21.278,14.2523,"Santa Barbara"
"20134",2073-02-14,10.1218,2073,2,14,2073,45,137,22.8459,16.48385,"Santa Barbara"
"20135",2073-02-15,12.2161,2073,2,15,2073,46,138,20.2855,16.2508,"Santa Barbara"
"20136",2073-02-16,12.6686,2073,2,16,2073,47,139,20.0412,16.3549,"Santa Barbara"
"20137",2073-02-17,11.8132,2073,2,17,2073,48,140,19.2461,15.52965,"Santa Barbara"
"20138",2073-02-18,10.0265,2073,2,18,2073,49,141,20.9584,15.49245,"Santa Barbara"
"20139",2073-02-19,9.7729,2073,2,19,2073,50,142,19.0624,14.41765,"Santa Barbara"
"20140",2073-02-20,12.2897,2073,2,20,2073,51,143,22.1445,17.2171,"Santa Barbara"
"20141",2073-02-21,11.1125,2073,2,21,2073,52,144,22.219,16.66575,"Santa Barbara"
"20142",2073-02-22,13.2726,2073,2,22,2073,53,145,24.9415,19.10705,"Santa Barbara"
"20143",2073-02-23,11.3567,2073,2,23,2073,54,146,20.5025,15.9296,"Santa Barbara"
"20144",2073-02-24,12.0867,2073,2,24,2073,55,147,20.5107,16.2987,"Santa Barbara"
"20145",2073-02-25,9.862,2073,2,25,2073,56,148,24.3934,17.1277,"Santa Barbara"
"20146",2073-02-26,7.1508,2073,2,26,2073,57,149,26.745,16.9479,"Santa Barbara"
"20147",2073-02-27,7.8585,2073,2,27,2073,58,150,20.6551,14.2568,"Santa Barbara"
"20148",2073-02-28,9.5606,2073,2,28,2073,59,151,19.9929,14.77675,"Santa Barbara"
"20149",2073-03-01,10.8858,2073,3,1,2073,60,152,19.9637,15.42475,"Santa Barbara"
"20150",2073-03-02,11.1913,2073,3,2,2073,61,153,21.4243,16.3078,"Santa Barbara"
"20151",2073-03-03,11.5625,2073,3,3,2073,62,154,20.4449,16.0037,"Santa Barbara"
"20152",2073-03-04,11.5054,2073,3,4,2073,63,155,19.299,15.4022,"Santa Barbara"
"20153",2073-03-05,11.9888,2073,3,5,2073,64,156,23.4583,17.72355,"Santa Barbara"
"20154",2073-03-06,7.687,2073,3,6,2073,65,157,20.7269,14.20695,"Santa Barbara"
"20155",2073-03-07,5.9712,2073,3,7,2073,66,158,19.2822,12.6267,"Santa Barbara"
"20156",2073-03-08,6.1383,2073,3,8,2073,67,159,18.7669,12.4526,"Santa Barbara"
"20157",2073-03-09,8.2865,2073,3,9,2073,68,160,19.7674,14.02695,"Santa Barbara"
"20158",2073-03-10,5.665,2073,3,10,2073,69,161,22.1584,13.9117,"Santa Barbara"
"20159",2073-03-11,7.0964,2073,3,11,2073,70,162,23.4975,15.29695,"Santa Barbara"
"20160",2073-03-12,9.7346,2073,3,12,2073,71,163,20.279,15.0068,"Santa Barbara"
"20161",2073-03-13,13.8967,2073,3,13,2073,72,164,20.7965,17.3466,"Santa Barbara"
"20162",2073-03-14,13.9444,2073,3,14,2073,73,165,19.8288,16.8866,"Santa Barbara"
"20163",2073-03-15,12.0185,2073,3,15,2073,74,166,21.98,16.99925,"Santa Barbara"
"20164",2073-03-16,8.6477,2073,3,16,2073,75,167,18.9783,13.813,"Santa Barbara"
"20165",2073-03-17,8.6171,2073,3,17,2073,76,168,21.8692,15.24315,"Santa Barbara"
"20166",2073-03-18,10.7878,2073,3,18,2073,77,169,22.3023,16.54505,"Santa Barbara"
"20167",2073-03-19,11.8579,2073,3,19,2073,78,170,24.2181,18.038,"Santa Barbara"
"20168",2073-03-20,13.3631,2073,3,20,2073,79,171,26.9716,20.16735,"Santa Barbara"
"20169",2073-03-21,12.8116,2073,3,21,2073,80,172,22.6183,17.71495,"Santa Barbara"
"20170",2073-03-22,12.7329,2073,3,22,2073,81,173,21.5959,17.1644,"Santa Barbara"
"20171",2073-03-23,12.8063,2073,3,23,2073,82,174,21.6318,17.21905,"Santa Barbara"
"20172",2073-03-24,12.9406,2073,3,24,2073,83,175,27.1294,20.035,"Santa Barbara"
"20173",2073-03-25,10.5232,2073,3,25,2073,84,176,24.9649,17.74405,"Santa Barbara"
"20174",2073-03-26,14.0857,2073,3,26,2073,85,177,29.7837,21.9347,"Santa Barbara"
"20175",2073-03-27,13.4286,2073,3,27,2073,86,178,28.2928,20.8607,"Santa Barbara"
"20176",2073-03-28,11.1952,2073,3,28,2073,87,179,29.0561,20.12565,"Santa Barbara"
"20177",2073-03-29,15.3572,2073,3,29,2073,88,180,30.7669,23.06205,"Santa Barbara"
"20178",2073-03-30,9.6967,2073,3,30,2073,89,181,21.8006,15.74865,"Santa Barbara"
"20179",2073-03-31,9.3412,2073,3,31,2073,90,182,22.6985,16.01985,"Santa Barbara"
"20180",2073-04-01,12.0834,2073,4,1,2073,91,183,20.4854,16.2844,"Santa Barbara"
"20181",2073-04-02,10.538,2073,4,2,2073,92,184,20.061,15.2995,"Santa Barbara"
"20182",2073-04-03,10.3213,2073,4,3,2073,93,185,28.2538,19.28755,"Santa Barbara"
"20183",2073-04-04,6.0168,2073,4,4,2073,94,186,27.3174,16.6671,"Santa Barbara"
"20184",2073-04-05,10.2049,2073,4,5,2073,95,187,19.2504,14.72765,"Santa Barbara"
"20185",2073-04-06,8.9271,2073,4,6,2073,96,188,17.5263,13.2267,"Santa Barbara"
"20186",2073-04-07,10.386,2073,4,7,2073,97,189,19.7792,15.0826,"Santa Barbara"
"20187",2073-04-08,11.2063,2073,4,8,2073,98,190,19.7382,15.47225,"Santa Barbara"
"20188",2073-04-09,9.1314,2073,4,9,2073,99,191,20.4556,14.7935,"Santa Barbara"
"20189",2073-04-10,10.0323,2073,4,10,2073,100,192,20.1551,15.0937,"Santa Barbara"
"20190",2073-04-11,10.1988,2073,4,11,2073,101,193,19.7307,14.96475,"Santa Barbara"
"20191",2073-04-12,8.9641,2073,4,12,2073,102,194,19,13.98205,"Santa Barbara"
"20192",2073-04-13,11.7712,2073,4,13,2073,103,195,22.9258,17.3485,"Santa Barbara"
"20193",2073-04-14,10.9593,2073,4,14,2073,104,196,25.7767,18.368,"Santa Barbara"
"20194",2073-04-15,11.875,2073,4,15,2073,105,197,22.6116,17.2433,"Santa Barbara"
"20195",2073-04-16,15.5708,2073,4,16,2073,106,198,21.8986,18.7347,"Santa Barbara"
"20196",2073-04-17,11.8534,2073,4,17,2073,107,199,22.616,17.2347,"Santa Barbara"
"20197",2073-04-18,8.7697,2073,4,18,2073,108,200,21.1995,14.9846,"Santa Barbara"
"20198",2073-04-19,8.9206,2073,4,19,2073,109,201,24.3823,16.65145,"Santa Barbara"
"20199",2073-04-20,10.5608,2073,4,20,2073,110,202,23.1269,16.84385,"Santa Barbara"
"20200",2073-04-21,12.8022,2073,4,21,2073,111,203,22.124,17.4631,"Santa Barbara"
"20201",2073-04-22,14.5405,2073,4,22,2073,112,204,23.9512,19.24585,"Santa Barbara"
"20202",2073-04-23,12.9486,2073,4,23,2073,113,205,19.905,16.4268,"Santa Barbara"
"20203",2073-04-24,10.5282,2073,4,24,2073,114,206,21.7352,16.1317,"Santa Barbara"
"20204",2073-04-25,8.7227,2073,4,25,2073,115,207,27.378,18.05035,"Santa Barbara"
"20205",2073-04-26,12.4717,2073,4,26,2073,116,208,26.7577,19.6147,"Santa Barbara"
"20206",2073-04-27,8.015,2073,4,27,2073,117,209,25.7862,16.9006,"Santa Barbara"
"20207",2073-04-28,10.5462,2073,4,28,2073,118,210,27.7202,19.1332,"Santa Barbara"
"20208",2073-04-29,15.1811,2073,4,29,2073,119,211,25.8004,20.49075,"Santa Barbara"
"20209",2073-04-30,13.6894,2073,4,30,2073,120,212,25.0686,19.379,"Santa Barbara"
"20210",2073-05-01,15.8477,2073,5,1,2073,121,213,26.9955,21.4216,"Santa Barbara"
"20211",2073-05-02,14.9492,2073,5,2,2073,122,214,26.9345,20.94185,"Santa Barbara"
"20212",2073-05-03,15.808,2073,5,3,2073,123,215,27.82,21.814,"Santa Barbara"
"20213",2073-05-04,13.593,2073,5,4,2073,124,216,27.0427,20.31785,"Santa Barbara"
"20214",2073-05-05,13.612,2073,5,5,2073,125,217,31.4351,22.52355,"Santa Barbara"
"20215",2073-05-06,17.4606,2073,5,6,2073,126,218,33.8426,25.6516,"Santa Barbara"
"20216",2073-05-07,23.8523,2073,5,7,2073,127,219,31.2456,27.54895,"Santa Barbara"
"20217",2073-05-08,24.5231,2073,5,8,2073,128,220,34.8972,29.71015,"Santa Barbara"
"20218",2073-05-09,24.3901,2073,5,9,2073,129,221,34.963,29.67655,"Santa Barbara"
"20219",2073-05-10,19.7474,2073,5,10,2073,130,222,35.7884,27.7679,"Santa Barbara"
"20220",2073-05-11,15.4587,2073,5,11,2073,131,223,27.8849,21.6718,"Santa Barbara"
"20221",2073-05-12,14.5891,2073,5,12,2073,132,224,27.3792,20.98415,"Santa Barbara"
"20222",2073-05-13,17.1381,2073,5,13,2073,133,225,26.5229,21.8305,"Santa Barbara"
"20223",2073-05-14,15.1696,2073,5,14,2073,134,226,26.6711,20.92035,"Santa Barbara"
"20224",2073-05-15,14.2113,2073,5,15,2073,135,227,25.3497,19.7805,"Santa Barbara"
"20225",2073-05-16,13.0551,2073,5,16,2073,136,228,25.3164,19.18575,"Santa Barbara"
"20226",2073-05-17,13.1326,2073,5,17,2073,137,229,23.8536,18.4931,"Santa Barbara"
"20227",2073-05-18,11.9204,2073,5,18,2073,138,230,26.4339,19.17715,"Santa Barbara"
"20228",2073-05-19,10.7378,2073,5,19,2073,139,231,25.5362,18.137,"Santa Barbara"
"20229",2073-05-20,10.8904,2073,5,20,2073,140,232,25.1264,18.0084,"Santa Barbara"
"20230",2073-05-21,10.5155,2073,5,21,2073,141,233,26.6278,18.57165,"Santa Barbara"
"20231",2073-05-22,15.1115,2073,5,22,2073,142,234,24.8074,19.95945,"Santa Barbara"
"20232",2073-05-23,13.5292,2073,5,23,2073,143,235,24.4031,18.96615,"Santa Barbara"
"20233",2073-05-24,13.6311,2073,5,24,2073,144,236,23.7942,18.71265,"Santa Barbara"
"20234",2073-05-25,14.7547,2073,5,25,2073,145,237,22.5528,18.65375,"Santa Barbara"
"20235",2073-05-26,12.6563,2073,5,26,2073,146,238,26.0849,19.3706,"Santa Barbara"
"20236",2073-05-27,15.5542,2073,5,27,2073,147,239,26.8205,21.18735,"Santa Barbara"
"20237",2073-05-28,15.01,2073,5,28,2073,148,240,23.2701,19.14005,"Santa Barbara"
"20238",2073-05-29,14.8656,2073,5,29,2073,149,241,23.8462,19.3559,"Santa Barbara"
"20239",2073-05-30,14.7392,2073,5,30,2073,150,242,25.2626,20.0009,"Santa Barbara"
"20240",2073-05-31,12.1241,2073,5,31,2073,151,243,24.3827,18.2534,"Santa Barbara"
"20241",2073-06-01,12.4518,2073,6,1,2073,152,244,24.7431,18.59745,"Santa Barbara"
"20242",2073-06-02,13.323,2073,6,2,2073,153,245,27.1883,20.25565,"Santa Barbara"
"20243",2073-06-03,12.1456,2073,6,3,2073,154,246,25.8493,18.99745,"Santa Barbara"
"20244",2073-06-04,12.5375,2073,6,4,2073,155,247,27.0511,19.7943,"Santa Barbara"
"20245",2073-06-05,12.7162,2073,6,5,2073,156,248,26.4574,19.5868,"Santa Barbara"
"20246",2073-06-06,13.7614,2073,6,6,2073,157,249,24.8675,19.31445,"Santa Barbara"
"20247",2073-06-07,14.0827,2073,6,7,2073,158,250,24.3702,19.22645,"Santa Barbara"
"20248",2073-06-08,15.5511,2073,6,8,2073,159,251,25.2829,20.417,"Santa Barbara"
"20249",2073-06-09,15.2603,2073,6,9,2073,160,252,24.0116,19.63595,"Santa Barbara"
"20250",2073-06-10,13.8681,2073,6,10,2073,161,253,23.1429,18.5055,"Santa Barbara"
"20251",2073-06-11,12.4015,2073,6,11,2073,162,254,22.9637,17.6826,"Santa Barbara"
"20252",2073-06-12,11.9431,2073,6,12,2073,163,255,21.5506,16.74685,"Santa Barbara"
"20253",2073-06-13,11.915,2073,6,13,2073,164,256,25.7811,18.84805,"Santa Barbara"
"20254",2073-06-14,11.4788,2073,6,14,2073,165,257,26.1888,18.8338,"Santa Barbara"
"20255",2073-06-15,13.8888,2073,6,15,2073,166,258,25.9352,19.912,"Santa Barbara"
"20256",2073-06-16,11.6958,2073,6,16,2073,167,259,26.6997,19.19775,"Santa Barbara"
"20257",2073-06-17,13.3494,2073,6,17,2073,168,260,30.2549,21.80215,"Santa Barbara"
"20258",2073-06-18,11.8495,2073,6,18,2073,169,261,26.5286,19.18905,"Santa Barbara"
"20259",2073-06-19,14.1729,2073,6,19,2073,170,262,23.4265,18.7997,"Santa Barbara"
"20260",2073-06-20,12.8382,2073,6,20,2073,171,263,24.1857,18.51195,"Santa Barbara"
"20261",2073-06-21,11.6284,2073,6,21,2073,172,264,24.9704,18.2994,"Santa Barbara"
"20262",2073-06-22,12.4219,2073,6,22,2073,173,265,22.262,17.34195,"Santa Barbara"
"20263",2073-06-23,14.0324,2073,6,23,2073,174,266,24.7272,19.3798,"Santa Barbara"
"20264",2073-06-24,14.0985,2073,6,24,2073,175,267,24.0514,19.07495,"Santa Barbara"
"20265",2073-06-25,12.735,2073,6,25,2073,176,268,25.1481,18.94155,"Santa Barbara"
"20266",2073-06-26,13.6955,2073,6,26,2073,177,269,27.5449,20.6202,"Santa Barbara"
"20267",2073-06-27,15.0871,2073,6,27,2073,178,270,24.9757,20.0314,"Santa Barbara"
"20268",2073-06-28,15.651,2073,6,28,2073,179,271,26.3743,21.01265,"Santa Barbara"
"20269",2073-06-29,14.1645,2073,6,29,2073,180,272,23.1434,18.65395,"Santa Barbara"
"20270",2073-06-30,14.6503,2073,6,30,2073,181,273,24.8006,19.72545,"Santa Barbara"
"20271",2073-07-01,14.1379,2073,7,1,2073,182,274,25.7388,19.93835,"Santa Barbara"
"20272",2073-07-02,16.5568,2073,7,2,2073,183,275,31.2606,23.9087,"Santa Barbara"
"20273",2073-07-03,15.4442,2073,7,3,2073,184,276,29.6911,22.56765,"Santa Barbara"
"20274",2073-07-04,16.0509,2073,7,4,2073,185,277,29.2935,22.6722,"Santa Barbara"
"20275",2073-07-05,15.3568,2073,7,5,2073,186,278,25.1242,20.2405,"Santa Barbara"
"20276",2073-07-06,14.8389,2073,7,6,2073,187,279,23.9765,19.4077,"Santa Barbara"
"20277",2073-07-07,15.8716,2073,7,7,2073,188,280,26.3893,21.13045,"Santa Barbara"
"20278",2073-07-08,14.8505,2073,7,8,2073,189,281,23.7311,19.2908,"Santa Barbara"
"20279",2073-07-09,16.1892,2073,7,9,2073,190,282,24.5238,20.3565,"Santa Barbara"
"20280",2073-07-10,17.0501,2073,7,10,2073,191,283,24.3669,20.7085,"Santa Barbara"
"20281",2073-07-11,17.5913,2073,7,11,2073,192,284,25.1474,21.36935,"Santa Barbara"
"20282",2073-07-12,16.5059,2073,7,12,2073,193,285,24.2527,20.3793,"Santa Barbara"
"20283",2073-07-13,14.0345,2073,7,13,2073,194,286,25.2052,19.61985,"Santa Barbara"
"20284",2073-07-14,14.0039,2073,7,14,2073,195,287,25.3041,19.654,"Santa Barbara"
"20285",2073-07-15,14.3458,2073,7,15,2073,196,288,25.8686,20.1072,"Santa Barbara"
"20286",2073-07-16,16.9165,2073,7,16,2073,197,289,24.0151,20.4658,"Santa Barbara"
"20287",2073-07-17,16.281,2073,7,17,2073,198,290,24.5477,20.41435,"Santa Barbara"
"20288",2073-07-18,14.5973,2073,7,18,2073,199,291,26.116,20.35665,"Santa Barbara"
"20289",2073-07-19,15.4762,2073,7,19,2073,200,292,26.4885,20.98235,"Santa Barbara"
"20290",2073-07-20,16.6539,2073,7,20,2073,201,293,27.7444,22.19915,"Santa Barbara"
"20291",2073-07-21,16.6665,2073,7,21,2073,202,294,27.9695,22.318,"Santa Barbara"
"20292",2073-07-22,16.6216,2073,7,22,2073,203,295,27.6194,22.1205,"Santa Barbara"
"20293",2073-07-23,17.8944,2073,7,23,2073,204,296,29.0407,23.46755,"Santa Barbara"
"20294",2073-07-24,16.3274,2073,7,24,2073,205,297,27.683,22.0052,"Santa Barbara"
"20295",2073-07-25,17.2107,2073,7,25,2073,206,298,25.0675,21.1391,"Santa Barbara"
"20296",2073-07-26,17.764,2073,7,26,2073,207,299,25.1487,21.45635,"Santa Barbara"
"20297",2073-07-27,17.3264,2073,7,27,2073,208,300,29.8219,23.57415,"Santa Barbara"
"20298",2073-07-28,17.0195,2073,7,28,2073,209,301,28.3267,22.6731,"Santa Barbara"
"20299",2073-07-29,17.1901,2073,7,29,2073,210,302,28.1218,22.65595,"Santa Barbara"
"20300",2073-07-30,14.7303,2073,7,30,2073,211,303,25.098,19.91415,"Santa Barbara"
"20301",2073-07-31,14.7224,2073,7,31,2073,212,304,26.859,20.7907,"Santa Barbara"
"20302",2073-08-01,15.381,2073,8,1,2073,213,305,28.9146,22.1478,"Santa Barbara"
"20303",2073-08-02,16.7763,2073,8,2,2073,214,306,32.0866,24.43145,"Santa Barbara"
"20304",2073-08-03,18.1852,2073,8,3,2073,215,307,31.687,24.9361,"Santa Barbara"
"20305",2073-08-04,18.3145,2073,8,4,2073,216,308,28.971,23.64275,"Santa Barbara"
"20306",2073-08-05,19.3667,2073,8,5,2073,217,309,30.812,25.08935,"Santa Barbara"
"20307",2073-08-06,16.6604,2073,8,6,2073,218,310,29.3901,23.02525,"Santa Barbara"
"20308",2073-08-07,15.443,2073,8,7,2073,219,311,26.7099,21.07645,"Santa Barbara"
"20309",2073-08-08,17.7351,2073,8,8,2073,220,312,27.3744,22.55475,"Santa Barbara"
"20310",2073-08-09,18.4867,2073,8,9,2073,221,313,28.1037,23.2952,"Santa Barbara"
"20311",2073-08-10,19.0219,2073,8,10,2073,222,314,25.9753,22.4986,"Santa Barbara"
"20312",2073-08-11,18.306,2073,8,11,2073,223,315,25.6128,21.9594,"Santa Barbara"
"20313",2073-08-12,16.568,2073,8,12,2073,224,316,27.0197,21.79385,"Santa Barbara"
"20314",2073-08-13,16.025,2073,8,13,2073,225,317,27.8995,21.96225,"Santa Barbara"
"20315",2073-08-14,16.905,2073,8,14,2073,226,318,27.4224,22.1637,"Santa Barbara"
"20316",2073-08-15,18.0811,2073,8,15,2073,227,319,30.3076,24.19435,"Santa Barbara"
"20317",2073-08-16,17.1089,2073,8,16,2073,228,320,29.7956,23.45225,"Santa Barbara"
"20318",2073-08-17,18.0652,2073,8,17,2073,229,321,28.1834,23.1243,"Santa Barbara"
"20319",2073-08-18,17.4429,2073,8,18,2073,230,322,28.6781,23.0605,"Santa Barbara"
"20320",2073-08-19,14.8915,2073,8,19,2073,231,323,26.2273,20.5594,"Santa Barbara"
"20321",2073-08-20,14.3176,2073,8,20,2073,232,324,25.5919,19.95475,"Santa Barbara"
"20322",2073-08-21,16.4626,2073,8,21,2073,233,325,28.2497,22.35615,"Santa Barbara"
"20323",2073-08-22,16.7275,2073,8,22,2073,234,326,26.1386,21.43305,"Santa Barbara"
"20324",2073-08-23,16.2381,2073,8,23,2073,235,327,26.842,21.54005,"Santa Barbara"
"20325",2073-08-24,16.8051,2073,8,24,2073,236,328,28.5061,22.6556,"Santa Barbara"
"20326",2073-08-25,16.0677,2073,8,25,2073,237,329,28.0483,22.058,"Santa Barbara"
"20327",2073-08-26,18.1696,2073,8,26,2073,238,330,28.9049,23.53725,"Santa Barbara"
"20328",2073-08-27,16.4459,2073,8,27,2073,239,331,29.0226,22.73425,"Santa Barbara"
"20329",2073-08-28,16.9696,2073,8,28,2073,240,332,28.7039,22.83675,"Santa Barbara"
"20330",2073-08-29,19.2473,2073,8,29,2073,241,333,28.1211,23.6842,"Santa Barbara"
"20331",2073-08-30,18.1756,2073,8,30,2073,242,334,26.2028,22.1892,"Santa Barbara"
"20332",2073-08-31,20.0034,2073,8,31,2073,243,335,26.553,23.2782,"Santa Barbara"
"20333",2073-09-01,20.7887,2073,9,1,2073,244,336,26.6512,23.71995,"Santa Barbara"
"20334",2073-09-02,18.9369,2073,9,2,2073,245,337,26.1822,22.55955,"Santa Barbara"
"20335",2073-09-03,16.9189,2073,9,3,2073,246,338,26.0119,21.4654,"Santa Barbara"
"20336",2073-09-04,14.8492,2073,9,4,2073,247,339,25.5695,20.20935,"Santa Barbara"
"20337",2073-09-05,13.1537,2073,9,5,2073,248,340,25.8844,19.51905,"Santa Barbara"
"20338",2073-09-06,11.5387,2073,9,6,2073,249,341,26.6013,19.07,"Santa Barbara"
"20339",2073-09-07,11.7049,2073,9,7,2073,250,342,26.3756,19.04025,"Santa Barbara"
"20340",2073-09-08,16.0289,2073,9,8,2073,251,343,26.6702,21.34955,"Santa Barbara"
"20341",2073-09-09,16.4051,2073,9,9,2073,252,344,25.6823,21.0437,"Santa Barbara"
"20342",2073-09-10,16.4362,2073,9,10,2073,253,345,26.7297,21.58295,"Santa Barbara"
"20343",2073-09-11,16.4299,2073,9,11,2073,254,346,26.8474,21.63865,"Santa Barbara"
"20344",2073-09-12,16.0686,2073,9,12,2073,255,347,25.542,20.8053,"Santa Barbara"
"20345",2073-09-13,15.3474,2073,9,13,2073,256,348,26.0796,20.7135,"Santa Barbara"
"20346",2073-09-14,16.0959,2073,9,14,2073,257,349,27.8359,21.9659,"Santa Barbara"
"20347",2073-09-15,17.5335,2073,9,15,2073,258,350,26.9289,22.2312,"Santa Barbara"
"20348",2073-09-16,19.1851,2073,9,16,2073,259,351,27.5752,23.38015,"Santa Barbara"
"20349",2073-09-17,17.5305,2073,9,17,2073,260,352,27.4129,22.4717,"Santa Barbara"
"20350",2073-09-18,18.6936,2073,9,18,2073,261,353,28.6474,23.6705,"Santa Barbara"
"20351",2073-09-19,20.0407,2073,9,19,2073,262,354,31.0028,25.52175,"Santa Barbara"
"20352",2073-09-20,20.2058,2073,9,20,2073,263,355,31.2692,25.7375,"Santa Barbara"
"20353",2073-09-21,18.2031,2073,9,21,2073,264,356,29.2835,23.7433,"Santa Barbara"
"20354",2073-09-22,16.3481,2073,9,22,2073,265,357,25.3978,20.87295,"Santa Barbara"
"20355",2073-09-23,16.0541,2073,9,23,2073,266,358,25.2126,20.63335,"Santa Barbara"
"20356",2073-09-24,16.1211,2073,9,24,2073,267,359,25.8798,21.00045,"Santa Barbara"
"20357",2073-09-25,16.0629,2073,9,25,2073,268,360,25.5993,20.8311,"Santa Barbara"
"20358",2073-09-26,15.4219,2073,9,26,2073,269,361,26.5356,20.97875,"Santa Barbara"
"20359",2073-09-27,18.1013,2073,9,27,2073,270,362,31.2911,24.6962,"Santa Barbara"
"20360",2073-09-28,19.5478,2073,9,28,2073,271,363,31.6375,25.59265,"Santa Barbara"
"20361",2073-09-29,19.5155,2073,9,29,2073,272,364,31.3718,25.44365,"Santa Barbara"
"20362",2073-09-30,17.7773,2073,9,30,2073,273,365,30.7179,24.2476,"Santa Barbara"
"20363",2073-10-01,13.6193,2073,10,1,2074,274,1,26.735,20.17715,"Santa Barbara"
"20364",2073-10-02,13.8154,2073,10,2,2074,275,2,29.8607,21.83805,"Santa Barbara"
"20365",2073-10-03,15.0915,2073,10,3,2074,276,3,32.5431,23.8173,"Santa Barbara"
"20366",2073-10-04,16.5589,2073,10,4,2074,277,4,32.1338,24.34635,"Santa Barbara"
"20367",2073-10-05,18.2822,2073,10,5,2074,278,5,28.788,23.5351,"Santa Barbara"
"20368",2073-10-06,19.8578,2073,10,6,2074,279,6,32.3976,26.1277,"Santa Barbara"
"20369",2073-10-07,18.7865,2073,10,7,2074,280,7,32.5087,25.6476,"Santa Barbara"
"20370",2073-10-08,17.9503,2073,10,8,2074,281,8,33.7238,25.83705,"Santa Barbara"
"20371",2073-10-09,18.1383,2073,10,9,2074,282,9,30.8872,24.51275,"Santa Barbara"
"20372",2073-10-10,20.6311,2073,10,10,2074,283,10,31.865,26.24805,"Santa Barbara"
"20373",2073-10-11,20.6315,2073,10,11,2074,284,11,32.3207,26.4761,"Santa Barbara"
"20374",2073-10-12,20.9928,2073,10,12,2074,285,12,36.9333,28.96305,"Santa Barbara"
"20375",2073-10-13,19.8591,2073,10,13,2074,286,13,33.3365,26.5978,"Santa Barbara"
"20376",2073-10-14,20.2583,2073,10,14,2074,287,14,30.2719,25.2651,"Santa Barbara"
"20377",2073-10-15,20.0303,2073,10,15,2074,288,15,29.9667,24.9985,"Santa Barbara"
"20378",2073-10-16,17.3881,2073,10,16,2074,289,16,28.9523,23.1702,"Santa Barbara"
"20379",2073-10-17,17.3792,2073,10,17,2074,290,17,27.7644,22.5718,"Santa Barbara"
"20380",2073-10-18,14.9199,2073,10,18,2074,291,18,26.7015,20.8107,"Santa Barbara"
"20381",2073-10-19,15.3867,2073,10,19,2074,292,19,27.4029,21.3948,"Santa Barbara"
"20382",2073-10-20,16.1997,2073,10,20,2074,293,20,25.3427,20.7712,"Santa Barbara"
"20383",2073-10-21,18.905,2073,10,21,2074,294,21,24.2259,21.56545,"Santa Barbara"
"20384",2073-10-22,16.4308,2073,10,22,2074,295,22,23.5662,19.9985,"Santa Barbara"
"20385",2073-10-23,15.0282,2073,10,23,2074,296,23,24.48,19.7541,"Santa Barbara"
"20386",2073-10-24,15.2476,2073,10,24,2074,297,24,25.2936,20.2706,"Santa Barbara"
"20387",2073-10-25,13.3427,2073,10,25,2074,298,25,27.058,20.20035,"Santa Barbara"
"20388",2073-10-26,12.7132,2073,10,26,2074,299,26,24.7427,18.72795,"Santa Barbara"
"20389",2073-10-27,13.8995,2073,10,27,2074,300,27,25.8404,19.86995,"Santa Barbara"
"20390",2073-10-28,11.5187,2073,10,28,2074,301,28,27.6635,19.5911,"Santa Barbara"
"20391",2073-10-29,10.725,2073,10,29,2074,302,29,22.6801,16.70255,"Santa Barbara"
